39.935603	116.272684	
39.932703	116.339757	
39.887928	116.457730	
40.123442	116.419772	
39.93041	116.525113	
39.845781	116.421848	
39.943046	116.206822	
40.142766	116.665507	
39.90898	116.251808	
40.121758	116.375457	
39.980869	116.487334	
39.692721	116.327299	
39.796314	116.505853	
39.903908	116.423407	
39.886912	116.404481	
40.217957	116.245644	
39.912054	116.449969	
39.947006	116.424068	
39.863778	116.516034	
39.729827	115.975826	
39.934344	116.283377	
39.99316	116.419149	
39.959744	116.230668	
39.927876	116.484395	
39.975051	116.430491	
39.759265	116.216979	
39.872116	116.442771	
39.895024	116.669769	
39.802784	116.495113	
39.930755	116.524886	
39.841847	116.292140	
40.081275	116.325476	
39.899677	116.286648	
39.946168	116.445408	
39.946894	116.425274	
40.077723	116.344256	
39.935279	116.449938	
40.003763	116.346829	
39.903102	116.426225	
39.943718	116.432049	
39.866857	116.392868	
39.969932	116.331181	
39.967215	116.284700	
39.926781	116.470107	
39.868772	116.433418	
40.245384	116.269654	
39.929019	116.265809	
39.967087	116.376678	
40.160696	116.305978	
39.862942	116.396503	
39.867835	116.433061	
40.219486	116.284603	
39.824276	116.299176	
40.004713	116.331774	
39.877214	116.705656	
39.764225	116.563970	
39.997645	116.476557	
39.93705	116.462205	
39.930908	116.524750	
39.881713	116.376710	
39.876083	116.300158	
39.944567	116.348427	
39.753672	116.153129	
39.978734	116.390785	
40.440296	116.681540	
40.221793	116.240687	
40.075481	116.437878	
40.320527	116.635772	
39.885632	116.323966	
39.914662	116.461187	
39.916569	116.422231	
39.899312	116.439528	
40.003293	116.465938	
40.059137	116.307251	
39.913721	116.352565	
39.921571	116.505782	
40.14685	116.626110	
40.08331	116.332064	
39.959174	116.327801	
39.730144	116.147276	
39.965048	116.426972	
39.807707	116.540457	
40.010737	116.381895	
39.963337	116.338587	
39.768941	116.193094	
40.467063	115.983222	
39.946864	116.423368	
39.887125	116.466753	
39.984139	116.322534	
39.954445	116.202731	
39.948568	116.363051	
40.22584	116.231328	
39.883727	116.300774	
39.976772	116.431587	
39.909338	116.234696	
39.922313	116.568677	
39.907737	116.413731	
39.979421	116.300968	
39.930336	116.524405	
39.89014	116.325283	
39.699784	115.991125	
40.218639	116.217053	
39.97898	116.301423	
39.763483	116.550479	
39.847677	116.295210	
39.897435	116.649573	
39.911768	116.335845	
40.05268	116.343917	
39.88896	116.237550	
39.977154	116.454949	
39.914819	116.364511	
40.135701	116.646903	
39.97134	116.329547	
39.986387	116.387717	
39.871551	116.434694	
39.903601	116.380563	
40.170624	116.267236	
39.956321	116.469740	
39.95998	116.238319	
39.94358	116.110556	
39.910994	116.190594	
39.959461	116.236919	
39.842003	116.295008	
39.973542	116.378127	
39.792955	116.331991	
40.043398	116.320259	
40.04812	116.309483	
40.005326	116.415441	
39.884861	116.318971	
39.949227	116.312534	
39.973427	116.331781	
39.94971	116.394375	
40.006251	116.470124	
39.859097	116.290269	
39.922971	116.433403	
39.907419	116.504060	
39.935527	116.444811	
39.957179	116.477761	
39.969839	116.449006	
39.864323	116.429940	
39.970213	116.321825	
40.181031	116.658494	
39.890008	116.335401	
39.907504	116.407434	
39.927266	116.446101	
40.1563	116.294565	
39.862079	116.404105	
39.692381	116.327583	
39.999456	116.362426	
39.997704	116.387891	
39.692346	116.326802	
39.909252	116.335887	
39.914815	116.650052	
39.993961	116.311314	
39.952623	116.414122	
39.82373	116.297442	
39.921816	116.466376	
39.871447	116.466468	
39.889647	116.468649	
39.876425	116.701330	
39.982346	116.317871	
39.982218	116.313350	
39.904417	116.359294	
39.85211	116.240424	
39.913786	116.358984	
39.848774	116.393514	
40.135663	116.646891	
39.917866	116.424715	
39.895827	116.263530	
40.011949	116.411868	
39.968469	116.317120	
39.92453	116.419675	
39.93155	116.293250	
39.923293	116.465550	
39.895789	116.261992	
39.899385	116.330972	
39.748592	116.342487	
39.895492	116.664877	
39.940797	116.461261	
39.889559	116.468742	
39.943922	116.281565	
40.230379	116.250201	
39.888008	116.319847	
39.926445	116.271526	
39.895345	116.641880	
40.006942	116.402350	
39.915517	116.423385	
39.912945	116.270570	
39.998609	116.475209	
40.132385	116.658095	
39.916638	116.418373	
39.971685	116.417872	
39.929872	116.369533	
40.318253	116.640114	
39.944162	116.281689	
39.911486	116.232537	
39.770458	116.308337	
39.94676	116.359123	
40.084835	116.341402	
40.228477	116.272636	
40.12843	116.654529	
40.218219	116.246675	
39.741214	116.148784	
39.903231	116.508818	
39.92327	116.366160	
39.947066	116.406354	
39.736146	116.148250	
39.916666	116.487634	
39.930284	116.322570	
39.930694	116.524611	
39.915967	116.421031	
40.214507	116.264671	
39.916975	116.604384	
39.950479	116.425383	
39.937512	116.205113	
39.902525	116.403964	
39.909912	116.642631	
39.952095	116.311046	
39.929428	116.178037	
39.924099	116.706634	
39.961325	116.378088	
40.09375	116.349877	
40.076582	116.422060	
